,link,title,type,contract_type,date_publication,date_conclusion,date_complaints,organization,address,class_code,class_name,category_code,category_name
49,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=0fd05c4c-2c98-40fe-bc59-b31a37330ecd&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,TRAITEMENT DES EAUX – RÉFECTION DES CONTRÔLES ET DE LA TÉLÉMÉTRIE,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,2019-08-12,Municipalité Havre-Saint-Pierre,"1235, RC.1 rue de la Digue
Havre-Saint-Pierre, QC
G0G 1P0","['20121910', '47100000']","['Systèmes de télémétrie', ""Traitement de l'eau et des eaux usées, approvisionnement et rejet""]",['G5'],"['Communication, détection et fibres optiques']"
50,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=6b94a13d-17d5-42af-94c0-c703a23e6b14&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"Contrôle qualitatif des matériaux - Aqueduc, égouts, voirie et assainissement",Avis d'appel d'offres,Services professionnels,Date de publication :,,,Municipalité de Saint-Germain.,"146 Rang des Côtes
Saint-Germain, QC
G0L 3G0",['81141501'],['Contrôle des matériaux'],['S8'],"['Contrôle de la qualité, essais et inspections et services de représentants techniques']"
51,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=1a170f05-7269-4138-abd8-ca06aa0ee43e&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,SERVICES PROFESSIONNELS POUR L’OPÉRATION ET LA GESTION DES INFRASTRUCTURES DE TRAITEMENT DE L’EAU POTABLE ET D’ASSAINISSEMENT DES EAUX USÉES,Avis d'appel d'offres,Services professionnels,Date de publication :,,,Municipalité de Lacolle.,"1, rue de l'Église Sud
Lacolle, QC
J0J 1J0","['70171600', '70171601', '83101502', '83101503']","[""Supervision relative à la gestion de l'eau"", ""Gestion de la qualité de l'eau"", 'Gestion des ressources en eau', ""Gestion du contrôle de la qualité de l'eau""]",['S8'],"['Contrôle de la qualité, essais et inspections et services de représentants techniques']"
52,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=b2bb9fe2-adfd-4d63-866e-d83853078ed1&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,MAN eau potable quartier NDDL - Contrôle qualitatif,Avis d'appel d'offres,Services professionnels,Date de publication :,,,Ville de Témiscouata-sur-le-Lac,"861, rue Commerciale Nord
Témiscouata-sur-le-Lac, QC
G0L 1E0",['77000000'],['Services environnementaux'],['S8'],"['Contrôle de la qualité, essais et inspections et services de représentants techniques']"
53,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=6e992d99-ec9a-4154-983a-5e5b7c57dbc5&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Soumission exploitation des ouvrages de traitement et d'épuration des eaux,Avis d'appel d'offres,Services professionnels,Date de publication :,,2019-08-22,Municipalité de Saint-Jean-Port-Joli,"7 Place de l'Église
Saint-Jean-Port-Joli, QC
G0R 3G0","['70171600', '70171601', '83101503', '83101504']","[""Supervision relative à la gestion de l'eau"", ""Gestion de la qualité de l'eau"", ""Gestion du contrôle de la qualité de l'eau"", ""Gestion de la distribution de l'eau""]",['S8'],"['Contrôle de la qualité, essais et inspections et services de représentants techniques']"
54,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=400a79eb-8ca0-4b55-bdad-01a41176d9a7&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,INSPECTIONS ET DIAGNOSTICS DE CONDUITES,Avis d'appel d'intérêt ou demande d'information,Services de nature technique,Date de publication :,,,Ville de Longueuil .,"4250, Chemin de la Savane
Longueuil, QC
J3Y 9G4","['81141804', '81141807']","[""Services d'inspection d'équipement"", ""Services d'inspection de la plomberie et des égouts""]",['S8'],"['Contrôle de la qualité, essais et inspections et services de représentants techniques']"
55,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=891a45f0-6ea4-4de7-afda-7a35dda1d90f&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Exploitation et opération usine de traitement eau potable pour l'année 2019,Contrat de gré à gré,Services de nature technique,Date de publication :,2019-01-01,,Ville de Waterville.,"170, Rue Principale
Waterville, QC
J0B 3H0",[],[],['S8'],"['Contrôle de la qualité, essais et inspections et services de représentants techniques']"
56,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=0905c2cc-d020-45c9-94a8-55072b59299a&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Exploitation des ouvrages de traitement de l'eau potable et des eaux usées,Avis d'appel d'offres,Services de nature technique,Date de publication :,,2020-01-14,Municipalité de Saint-Raphaël,"19, avenue-Chanoine-Audet
Saint-Raphaël, QC
G0R 4C0","['76121701', '83101506']","['Services de traitement des eaux usées', ""Services de traitement de l'eau""]",['S8'],"['Contrôle de la qualité, essais et inspections et services de représentants techniques']"
57,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=a47b5326-996b-43d4-a71a-9e55565d89cb&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,2019-HYG-03 Présélection des équipements de procédé du réacteur biologique membranaire,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Ville de Contrecoeur.,"5000, route Marie-Victorin
Contrecoeur, QC
J0L 1C0",['47100000'],"[""Traitement de l'eau et des eaux usées, approvisionnement et rejet""]",['G11'],['Énergie']
58,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=a27a2fb0-54f5-47b0-9844-5d57c54b561e&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Remise à niveau de sept (7) moteurs à rotor bobiné des groupes motopompes (5 150 HP et 3 050 HP) à la station de pompage de la station d'épuration des eaux usées Jean-R.-Marcotte,Avis d'appel d'offres,Services de nature technique,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'approvisionnement",,"['73152102', '73161501', '73181000']","[""Services de réparation d'équipement de fabrication"", 'Services de fabrication de moteurs et de turbines', ""Services d'usinage""]",['S9'],"[""Entretien, réparation, modification, réfection et installation de biens et d'équipement""]"
59,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=1df643e6-e4ce-47b9-8403-4e7dab732ff7&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Installation d'un nouveau système UV à l'usine de traitement des eaux usées de Gaspé - Volet 2 - Installation et réaménagement,Avis d'appel d'offres,Services de nature technique,Date de publication :,,,Ville de Gaspé.,"25 rue de L'Hôtel de Ville
Gaspé, QC
G4X 2A5","['73161504', '76101501', '81111809']","['Installations industrielles spéciales ou services de fabrication de machines', ""Services d'installations sanitaires"", 'Installation de systèmes']",['S9'],"[""Entretien, réparation, modification, réfection et installation de biens et d'équipement""]"
60,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=c669313f-8d57-410d-aa77-3d8ed8c99401&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"Entretien et réparation d'ascenseurs, monte-charges et nacelles à la direction de l’épuration des eaux usées",Avis d'appel d'offres,Services de nature technique,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'approvisionnement","255, boul. Crémazie Est
4e étage, bureau 400
Montréal, QC
H2M 1L5",['72160000'],"[""Service d'entretien et de réparation d'outils""]",['S9'],"[""Entretien, réparation, modification, réfection et installation de biens et d'équipement""]"
61,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=66aebb21-c538-455c-a4cf-82a57a1d405d&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"Fourniture d'un Service d’entretien sanitaire au 999, rue Dupuis, Bâtiment administratif de la Direction de l’Eau Potable pour une période de 36 mois",Avis d'appel d'offres,Services de nature technique,Date de publication :,,2019-08-07,"Ville de Montréal
Ville de Montréal - Service de l'approvisionnement","255, boul. Crémazie Est
4e étage, bureau 400
Montréal, QC
H2M 1L5",['91111601'],"[""Services d'entretien ménager""]",['S9'],"[""Entretien, réparation, modification, réfection et installation de biens et d'équipement""]"
62,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=33cef988-c546-4638-bc3e-e3df9a110358&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Entretien préventif des soufflantes sur différentes stations d'épuration des eaux usées et de l'usine de traitement d'eau potable sur notre territoire,Contrat suite à un appel d'offres sur invitation,Services de nature technique,Date de publication :,2019-11-11,,Ville de Sept-Îles,"Service de l'ingénierie et des travaux publics
601, boulevard des Montagnais
Sept-Iles, QC
G4R 2R4",[],[],['S9'],"[""Entretien, réparation, modification, réfection et installation de biens et d'équipement""]"
63,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=7d20edda-1bf6-401c-873c-5c47492be218&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Traitement eau potable phase 2,Avis d'appel d'offres,Services professionnels,Date de publication :,,,Municipalité de Saint-Cuthbert .,"1891, rue Principale
Saint-Cuthbert, QC
J0K 2C0",['77121704'],['Service de traitement des eaux de surface'],['S9'],"[""Entretien, réparation, modification, réfection et installation de biens et d'équipement""]"
64,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=6ac65e92-73d6-47e5-a8e8-b1682f7cd227&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Remplacement du système UV de traitement des eaux usées à l'usine d'épuration de Gaspé,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Ville de Gaspé.,"25 rue de L'Hôtel de Ville
Gaspé, QC
G4X 2A5","['47100000', '47101500']","[""Traitement de l'eau et des eaux usées, approvisionnement et rejet"", ""Matériel de traitement des eaux et d'approvisionnement en eau""]",['G18'],['Équipement industriel']
65,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=77259134-dccd-441a-9564-63f7894ef10a&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Agrandissement du bâtiment principal et système de déphosphatation au site municipal de traitement des eaux usées,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Municipalité d'Hébertville.,"351 rue Turgeon
Hébertville, QC
G8N 1S8",['47100000'],"[""Traitement de l'eau et des eaux usées, approvisionnement et rejet""]",['G18'],['Équipement industriel']
66,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=e8aabf7b-6b1f-4949-9c23-cc528706d4cc&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,REMPLACEMENT MEDIA DE TRAITEMENT UTO 75IEME AVENUE LASALLE - EPURATEUR 1,Contrat de gré à gré,Approvisionnement (biens),Date de publication :,2019-02-25,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'épuration des eaux usées","12001, boulevard Maurice-Duplessis
Montréal, QC
H1C 1V3",['47101503'],['Matériel de filtration à charbon'],['G18'],['Équipement industriel']
67,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=7299b0dd-ba38-4325-b323-2a08efcd91d7&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,EPURATEUR 2 - REMPLACEMENT MEDIA DE TRAITEMENT UTO 75IEME AVENUE LASALLE,Contrat de gré à gré,Approvisionnement (biens),Date de publication :,2019-02-25,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'épuration des eaux usées","12001, boulevard Maurice-Duplessis
Montréal, QC
H1C 1V3",['47101503'],['Matériel de filtration à charbon'],['G18'],['Équipement industriel']
68,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=ae169efd-93a6-41e4-a148-363de86a6de8&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,EPURATEUR 3 - REMPLACEMENT MEDIA DE TRAITEMENT UTO 75IEME AVENUE LASALLE,Contrat de gré à gré,Approvisionnement (biens),Date de publication :,2019-02-25,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'épuration des eaux usées","12001, boulevard Maurice-Duplessis
Montréal, QC
H1C 1V3",['47101503'],['Matériel de filtration à charbon'],['G18'],['Équipement industriel']
69,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=438a7edd-d073-4054-ba52-e24893154689&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Présélection des équipements de traitement de l'usine de production d'eau potable de la rivière de l'Achigan,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,2019-08-16,Ville de Saint-Lin-Laurentides.,"900, 12e Avenue
Saint-Lin-Laurentides, QC
J5M 2W2",['47101500'],"[""Matériel de traitement des eaux et d'approvisionnement en eau""]",['G18'],['Équipement industriel']
70,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=ed67fa94-6398-41e4-a9f9-f79bc02292fa&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Ajout d'un robinet d'isolement - Usine de traitement d'eau d'Aylmer,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,2019-08-05,Ville de Gatineau.,"476, boul. Saint-René Est, 2 ième étage
Gatineau, QC
J8P8A9",['20141004'],['Robinets-vannes pour têtes de puits'],['G18'],['Équipement industriel']
71,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=04217e85-d88d-4412-9750-eb24f7a7e535&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,STATION DE TRAITEMENT DES EAUX USÉES (AÉRATEURS),Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Municipalité du Village de Grenville .,,"['20142500', '47100000', '47101500', '47101539', '47101600']","['Matériel de traitement des eaux produites', ""Traitement de l'eau et des eaux usées, approvisionnement et rejet"", ""Matériel de traitement des eaux et d'approvisionnement en eau"", ""Matériel d'évacuation des boues ou des eaux usées"", 'Produit pour le traitement des eaux']",['G18'],['Équipement industriel']
72,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=238489c1-830a-45a4-9b0d-2de3336accaa&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Services professionnels d'analyse de laboratoire 2019-2022,Avis d'appel d'offres,Services professionnels,Date de publication :,,,Ville de Rivière-du-Loup.,"108, rue Fraser
Rivière-du-Loup, QC
G5R 1C8",['77101820'],"['Analyses de laboratoire - services de laboratoire de chimie analytique, de biologie et de microbiologie']",['S2'],['Études spéciales et analyses - (pas R et D)']
73,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=2fc0974a-b2ac-4043-a38c-5389f7c5cd22&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Réalisation d'une étude de solutions de mise à niveau de la station d'épuration de la Haute-Bécancour,Contrat de gré à gré,Services professionnels,Date de publication :,2019-01-21,,Ville de Thetford Mines.,"144, rue Notre-Dame Ouest, case postale 489
Thetford Mines, QC
G6G 5T3",['80101702'],"[""Études de productivité ou d'efficience et mise en œuvre""]",['S2'],['Études spéciales et analyses - (pas R et D)']
74,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=905580ba-8b6b-4d5c-8cbf-5a10bc370cad&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Services professionnels pour la réalisation d'un relevé sanitaire des dispositifs d'évacuation et de traitement des eaux usées,Avis d'appel d'offres,Services professionnels,Date de publication :,,,Municipalité de Sainte-Marthe.,"776, Rue des Loisirs
Sainte-Marthe, QC
J0P 1W0",['77100000'],['Gestion environnementale'],['S2'],['Études spéciales et analyses - (pas R et D)']
75,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=42f9083e-edce-47a1-8206-7f50169bbc4f&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Étude géotechnique,Contrat de gré à gré,Services de nature technique,Date de publication :,2019-09-09,,Village de Tadoussac,"162 rue des Jésuites
Tadoussac, QC
G0T 2A0",[],[],['S2'],['Études spéciales et analyses - (pas R et D)']
76,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=e847bafd-8c1e-4994-a7c2-4574a3be8e15&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Services professionnels pour la réalisation d'un relevé sanitaire des dispositifs d'évacuation et de traitement des eaux usées,Contrat suite à un appel d'offres sur invitation,Services professionnels,Date de publication :,2019-08-27,,Municipalité de Sainte-Marthe.,"776, rue des Loisirs
Sainte-Marthe, QC
J0P 1W0",['77100000'],['Gestion environnementale'],['S2'],['Études spéciales et analyses - (pas R et D)']
77,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=a7233c54-5f20-46d4-9036-0433b76b2500&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Soutirage des boues des bassins usine traitement eau potable AQSC,Contrat suite à un appel d'offres sur invitation,Services de nature technique,Date de publication :,2019-03-11,,Municipalité de Saint-Casimir.,"220 Boul. de la Montagne
C.P. 220
Saint-Casimir, QC
G0A 3L0",['76121603'],['Élimination des boues'],['O1'],['Indéterminé']
78,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=b482d1f4-2354-4c80-9ae5-9465d722e291&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,IMPLANTATION D’UN SYSTÈME DE DÉSINFECTION UV CENTRALE D’EAU POTABLE,Avis d'appel d'offres,Autres (Lampe à rayonnement),Date de publication :,,,Ville de Nicolet .,"435, rue Théophile-Saint-Laurent
Nicolet, QC
J3T 1B4",['39101616'],['Lampe à rayonnement ultra-violet (UV)'],['O1'],['Indéterminé']
79,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=6ade45bc-b57f-44f3-9ce3-7c9a38aefa3c&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,TUBE FLUORESCENT (LAMPE U.V). POUR USINE DE TRAITEMENT DES EAUX USÉES. (INVENTAIRE),Contrat de gré à gré,N/A,Date de publication :,2019-01-21,,Ville de Québec,,[],[],['O1'],['Indéterminé']
80,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=5e3a3231-3e16-471f-9021-b75a2eb11cc4&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"TUBE FLUORESCENT (LAMPE U.V). 64'' LONG, (EMBALLADE DE 30, VENDRE A L'UNITE) POUR USINE DE TRAITEMENT DES EAUX USÉES.",Contrat de gré à gré,N/A,Date de publication :,2017-12-19,,Ville de Québec,,[],[],['O1'],['Indéterminé']
81,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=a629af99-3e6a-4c58-a84d-122aeae69a9a&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Aménagement paysager et sentier d'accès (Volet1)/ Réfection de la dalle d'entrée (Volet 2) à l'usine de traitement d'eau potable Charles J.-des Baillets,Contrat de gré à gré,Travaux de construction,Date de publication :,2019-07-04,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'eau potable",,[],[],['O1'],['Indéterminé']
82,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=46522f5f-3736-48bf-8e7f-6b0cf41847bc&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Acquisition de boîtier d'automate - usine de traitement et poste de distribution de l'eau potable,Avis d'appel d'offres,Autres (Automate),Date de publication :,,2019-08-15,Ville de Trois-Rivières,,"['25173900', '31250000', '32000000', '39120000', '73171500', '73171501', '73171510']","['Composants électriques', 'Système de commande pneumatique, hydraulique ou électrique', 'Composante et accessoire électronique et électrique', 'Matériel, composante et fourniture électrique', 'Fabrication de matériel électrique', ""Services de fabrication d'équipement de production, de transmission ou de distribution d'électricité"", ""Services de fabrication d'accessoires ou de fournitures électriques""]",['O1'],['Indéterminé']
83,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=7f27cacf-ab66-41b2-bd6c-9255d3d254d7&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"Travaux d'enlèvement d'amiante à l'usine de traitement d'eau potable - Au 3825, chemin Sainte-Foy - Arrondissement de Sainte-Foy-Sillery-Cap-Rouge - 61560",Contrat suite à un appel d'offres sur invitation,N/A,Date de publication :,2019-11-21,,Ville de Québec,,[],[],['O1'],['Indéterminé']
84,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=b936d4d1-589d-45db-a99b-b9fd9cdd596c&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Acquisition de capteurs et de service de télémaintenance pour l'UTEU,Contrat de gré à gré,Approvisionnement (biens),Date de publication :,2019-05-21,,Ville de Drummondville.,"415 rue Lindsay, C.P. 398
Drummondville, QC
J2B 6W3",[],[],['G27'],['Instruments scientifiques']
85,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=be2fbbf2-c8f5-45eb-a95a-ee34e899851d&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Chromatographe en phase gazeuse couplée à un spectromètre de masse et système de micro-extraction.,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,2019-11-25,École Polytechnique,"2500 Chemin de Polytechnique
B602-1
Montréal, QC
H3T 1J4",['41100000'],['Équipement de laboratoire'],['G27'],['Instruments scientifiques']
86,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=03d14f7c-c970-4e79-9834-87490b8a6569&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Turbidimètres - Station de traitement d'eau,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Ville de Joliette - Approvisionnement,"614, boulevard Manseau
Joliette, QC
J6E 3E4",['41103309'],['Analyseur en continu'],['G27'],['Instruments scientifiques']
87,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=74a5d5db-94ec-47a8-8eef-44da92e4078e&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Acquisition d'une soufflante centrifuge,Contrat de gré à gré,Approvisionnement (biens),Date de publication :,2019-02-25,,Ville de Mont-Laurier.,"300, boulevard Albiny-Paquette
Mont-Laurier, QC
J9L1J9",['40101602'],['Soufflante'],['G19'],['Machinerie et outils']
88,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=07651a93-8a79-4888-a8ef-bd71df6c72c0&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Fourniture de chaines pour unités de traitement des eaux usées,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,2019-08-23,Ville de Québec,,['31000000'],['Composant et fourniture de fabrication'],['G19'],['Machinerie et outils']
89,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=8d6e2d91-cf30-4d68-aa49-c355e6902103&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Fourniture et livraison de chaux vive pour le traitement des eaux usées à la station d'épuration de Sherbrooke,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Ville de Sherbrooke,"Division de l'approvisionnement
234, rue Dufferin, bureau 200
Sherbrooke, QC
J1H 4M2",['30111607'],['Chaux vive'],['G6'],['Matériaux de construction']
90,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=32140813-d312-4f06-b16b-b483b7ca2fed&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Traitement d'eau potable - Foyer Beauséjour,Contrat de gré à gré,Approvisionnement (biens),Date de publication :,2019-05-21,,CENTRE INTÉGRÉ DE SERVICE SANTÉ ET SOCIAUX DU BAS-ST-LAURENT,"100, chemin de la Petite-Anse
Rivière-Ouelle, QC
G0L2C0","['47100000', '47101500', '47101514']","[""Traitement de l'eau et des eaux usées, approvisionnement et rejet"", ""Matériel de traitement des eaux et d'approvisionnement en eau"", ""Matériel de purification de l'eau""]",['G6'],['Matériaux de construction']
91,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=535cafc4-22b7-4ce0-a66d-706549103fdf&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Modernisation et amélioration des systèmes d'automatisation des infrastructures de captage et de production d'eau potable,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,2019-08-21,Municipalité de Berthier-sur-Mer.,"5 Rue du Couvent
Berthier-sur-Mer, QC
G0R 1E0","['47100000', '47101500']","[""Traitement de l'eau et des eaux usées, approvisionnement et rejet"", ""Matériel de traitement des eaux et d'approvisionnement en eau""]",['G6'],['Matériaux de construction']
92,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=b73270b2-317c-448f-8a56-3d0a0dceb86a&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Acquisition de dalles préfabriquées et de colonnettes pour plancher de filtres granulaires bicouches « Dusenflo » pour système « Actiflo »,Avis d'appel d'intérêt ou demande d'information,Approvisionnement (biens),Date de publication :,,,Ville de Sept-Îles,"Service de l'approvisionnement
601, boulevard des Montagnais
Sept-Iles, QC
G4R 2R4","['30000000', '31000000']","['Composante et fourniture de structure, de bâtiment et de construction', 'Composant et fourniture de fabrication']",['G6'],['Matériaux de construction']
93,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=23d04134-0a8b-4574-a4c6-9783ce1effeb&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Acquisition de dalles préfabriquées et de colonnettes pour plancher de filtres granulaires bicouches « Dusenflo » pour système « Actiflo »,Contrat de gré à gré,Approvisionnement (biens),Date de publication :,2019-11-11,,Ville de Sept-Îles,"Service de l'approvisionnement
601, boulevard des Montagnais
Sept-Iles, QC
G4R 2R4","['30000000', '31000000']","['Composante et fourniture de structure, de bâtiment et de construction', 'Composant et fourniture de fabrication']",['G6'],['Matériaux de construction']
94,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=8eda507a-f456-46c9-ba7a-7a70dea9b788&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Fourniture et livraison de chaux vive pour le traitement des eaux usées à la station d'épuration de Sherbrooke,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,2019-12-02,Ville de Sherbrooke,"Division de l'approvisionnement
234, rue Dufferin, bureau 200
Sherbrooke, QC
J1H 4M2",['30111607'],['Chaux vive'],['G6'],['Matériaux de construction']
